step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.715726986495206,0,0.0,0.9499218403139672,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,13.201144020164909,0,0.0,0.9129506239683625,0,0.0
15.0,18,0,3,0,18,0,5.0,0.2777777777777778,7.636773762222633,3,5.0,0.4667661874309818,3,5.0
20.0,17,0,1,1,18,0,1.0,0.058823529411764705,10.050160315573827,0,4.0,0.7548305088094185,0,4.0
25.0,20,0,1,4,24,0,1.0,0.05,9.194236287054613,1,1.0,0.5522922008854396,1,1.0
30.0,18,0,6,6,24,0,22.0,1.2222222222222223,8.588324487258225,6,22.0,0.4358409060708832,6,22.0
35.0,18,0,8,10,28,0,54.0,3.0,4.713241467735196,8,54.0,0.25259925581948095,8,54.0
40.0,22,0,0,12,34,0,0.0,0.0,6.402747448518969,0,38.0,0.5030146542591961,0,38.0
45.0,26,0,2,12,38,0,5.0,0.19230769230769232,8.169173329830237,1,5.0,0.6055492211177582,1,5.0
50.0,28,0,2,12,40,0,5.0,0.17857142857142858,9.069083681724623,1,7.0,0.5629756089822183,1,7.0
55.0,27,0,5,17,44,0,23.0,0.8518518518518519,9.308301766959524,4,17.0,0.5573080334093378,4,17.0
60.0,20,0,1,24,44,0,4.0,0.2,7.898396151919492,1,14.0,0.4530200656466922,1,14.0
65.0,24,0,5,26,50,0,28.0,1.1666666666666667,7.696714895697554,5,38.0,0.4009184637688153,5,38.0
70.0,20,0,9,30,50,0,68.0,3.4,6.4167417179996935,9,78.0,0.32217398569843037,9,78.0
75.0,29,0,12,33,62,0,120.0,4.137931034482759,5.736963473034093,12,130.0,0.39458444833487477,12,130.0
80.0,27,0,4,35,62,0,14.0,0.5185185185185185,6.505103505267218,3,101.0,0.5249181665017738,3,101.0
85.0,33,0,4,35,68,0,13.0,0.3939393939393939,6.063989691957473,2,67.0,0.41099137497468,2,67.0
90.0,33,0,13,35,68,0,56.0,1.696969696969697,6.489403240634681,12,100.0,0.30922860569759286,12,100.0
95.0,34,0,7,38,72,0,57.0,1.6764705882352942,6.628654966795841,7,82.0,0.29652849623008476,7,82.0
